mouse_num,mouse_group,n_cells,frac_immune,frac_t_cytotox,frac_t_helper,frac_t_reg,frac_macrophage,ratio_cd8_cd4,ratio_cd8_treg,ratio_cd4_treg,ratio_cd8_mac,frac_all_t_cytotox,frac_all_t_helper,frac_all_t_reg,frac_all_b,frac_all_tam,frac_all_alveolar_mac,frac_all_dc,frac_all_neutrophil,frac_all_nk_l,frac_all_nk_m,infilt_t_cytotox_inside,infilt_t_cytotox_cuff,infilt_t_cytotox_periphery,infilt_t_reg_inside,infilt_t_reg_cuff,infilt_t_reg_periphery,infilt_t_helper_inside,infilt_t_helper_cuff,infilt_t_helper_periphery,infilt_b_inside,infilt_b_cuff,infilt_b_periphery,cd8_dist_bin_-100,cd8_dist_bin_-90,cd8_dist_bin_-80,cd8_dist_bin_-70,cd8_dist_bin_-60,cd8_dist_bin_-50,cd8_dist_bin_-40,cd8_dist_bin_-30,cd8_dist_bin_-20,cd8_dist_bin_-10,cd8_dist_bin_0,cd8_dist_bin_10,cd8_dist_bin_20,cd8_dist_bin_30,cd8_dist_bin_40,cd8_dist_bin_50,cd8_dist_bin_60,cd8_dist_bin_70,cd8_dist_bin_80,cd8_dist_bin_90,cd8_dist_bin_100,cd8_dist_bin_110,cd8_dist_bin_120,cd8_dist_bin_130,cd8_dist_bin_140,cd8_dist_bin_150,cd8_dist_bin_160,cd8_dist_bin_170,cd8_dist_bin_180,cd8_dist_bin_190,frac_lymph_in_network,mean_network_size,n_networks
1069,2,288573,0.1455957418053664,0.2673509286412512,0.6147884373690825,0.06367825722664433,0.05418237676302193,0.43486655309483246,4.198464912280702,9.654605263157896,4.934278350515464,0.09113411876710699,0.20956801142449125,0.02170653338093538,0.22006426276329882,0.01846959419255028,0.2585981197191479,0.14335356420326073,0.019802451505414733,0.015803879566821374,0.0014994644769725097,0.09454165578480021,0.03264559937320449,0.8728127448419953,0.24780701754385964,0.051535087719298246,0.7006578947368421,0.09812606473594548,0.02975582055650199,0.8721181147075525,0.018602638979017955,0.009950248756218905,0.9714471122647631,0.0,0.0,0.00012804097311139566,0.00038412291933418694,0.0029449423815620995,0.0046094750320102434,0.005889884763124199,0.010243277848911651,0.013444302176696543,0.008706786171574903,0.0038412291933418692,0.003201024327784891,0.0043533930857874515,0.0030729833546734955,0.0015364916773367477,0.0023047375160051217,0.003329065300896287,0.0029449423815620995,0.0023047375160051217,0.0011523687580025609,0.0016645326504481435,0.0016645326504481435,0.002688860435339309,0.003201024327784891,0.0023047375160051217,0.0024327784891165173,0.002688860435339309,0.0034571062740076826,0.0030729833546734955,0.0024327784891165173,0.09384871884871884,13.878205128205128,156
1070,2,460183,0.2388984382300085,0.2916193074183527,0.5833522770326589,0.0638402667272865,0.0611881488217019,0.49990257842436836,4.567952522255193,9.137685459940652,4.765944272445821,0.07001282552734749,0.14005293941075342,0.015326959986173899,0.48203971365418374,0.014690231678142936,0.16856927149185444,0.08050974649117222,0.015745381445737103,0.011533878494046591,0.001519051820588155,0.17838118747563986,0.02832272313888528,0.7932960893854749,0.27181008902077153,0.0599406528189911,0.6682492581602374,0.12346561018380203,0.02409560303955316,0.8524387867766448,0.021549609389742236,0.0056421481677171,0.9728082424425407,0.002538370720188902,0.003246753246753247,0.00460448642266824,0.0047815820543093265,0.008677685950413223,0.008795749704840615,0.011216056670602124,0.013400236127508854,0.010212514757969304,0.0069067296340023605,0.004545454545454545,0.002656434474616293,0.002420306965761511,0.001948051948051948,0.0012987012987012987,0.0015938606847697757,0.0008264462809917355,0.0014167650531286893,0.0010035419126328217,0.0010035419126328217,0.0007083825265643447,0.0007674144037780402,0.0005903187721369539,0.0005903187721369539,0.0006493506493506494,0.0008264462809917355,0.0007674144037780402,0.0008264462809917355,0.00029515938606847696,0.0008854781582054309,0.04268833656924639,12.778625954198473,262
1079,3,363940,0.2050475353080178,0.16752710376871452,0.6208053691275168,0.13797108931337118,0.07369643779039753,0.26985446985446987,1.2142188961646398,4.499532273152479,2.273204903677758,0.03478726968174204,0.12891122278056952,0.028649916247906197,0.31782914572864324,0.015303182579564489,0.2997922948073702,0.11186599664991624,0.05180569514237856,0.008509212730318258,0.00254606365159129,0.1810477657935285,0.05084745762711865,0.7681047765793528,0.29653882132834425,0.05753040224508887,0.6459307764265669,0.10488565488565489,0.03388773388773389,0.8612266112266113,0.02458048739354077,0.016527531832363607,0.9588919807740957,0.0015240328253223916,0.0017584994138335288,0.0022274325908558028,0.0036342321219226263,0.003165298944900352,0.006799531066822978,0.007502930832356389,0.010199296600234466,0.009378663540445486,0.00738569753810082,0.004103165298944901,0.002579132473622509,0.0035169988276670576,0.0032825322391559202,0.001992966002344666,0.00246189917936694,0.002813599062133646,0.0030480656506447833,0.0018757327080890973,0.001992966002344666,0.0016412661195779601,0.001406799531066823,0.0021101992966002345,0.0022274325908558028,0.001406799531066823,0.001992966002344666,0.0018757327080890973,0.0022274325908558028,0.0018757327080890973,0.001992966002344666,0.06117356587518386,13.810650887573965,169
1080,3,354189,0.290889892119744,0.1723936532658425,0.6513189915311983,0.14027061228462961,0.036016742918329604,0.26468390375130774,1.2290076335877862,4.643303261623872,4.786486486486487,0.03437833640687178,0.1298844996602931,0.027972435213044745,0.3450451324856838,0.007182374065806076,0.30441618945938076,0.11864505483839659,0.021411239444821897,0.008230612442977774,0.0028341259827234784,0.1945228684359119,0.04291360813099943,0.7625635234330886,0.25746009715475365,0.07251908396946564,0.6700208188757807,0.10656105215961739,0.04042743984456733,0.8530115079958153,0.025344585091420534,0.012770745428973277,0.9618846694796062,0.0011807447774750228,0.0019981834695731154,0.0023614895549500456,0.0038147138964577656,0.005722070844686648,0.006267029972752044,0.010717529518619437,0.010354223433242507,0.0111716621253406,0.0067211625794732065,0.0032697547683923707,0.0030881017257039056,0.002997275204359673,0.0025431425976385103,0.0019073569482288828,0.002270663033605813,0.0015440508628519528,0.0012715712988192551,0.0013623978201634877,0.0017257039055404177,0.0017257039055404177,0.0018165304268846503,0.0011807447774750228,0.0015440508628519528,0.0018165304268846503,0.002815622161671208,0.0016348773841961854,0.0012715712988192551,0.0019073569482288828,0.0019981834695731154,0.050473300093937426,15.3224043715847,183
1081,3,418710,0.28088653244489026,0.2561591914087176,0.5778584965255843,0.1436197094125079,0.022362602653190147,0.4432905165345723,1.7835935781834176,4.023531999120299,11.454802259887005,0.06895672136723068,0.15555650029759374,0.03866167842870504,0.31377433891675877,0.006019896267324207,0.26685655981634215,0.12611172519343594,0.016376158489924325,0.005892356092169033,0.0017940651305161125,0.2689272503082614,0.081134401972873,0.6499383477188656,0.27886518583681547,0.0851110622388388,0.6360237519243457,0.14900245968843948,0.05854058485925116,0.7924569554523093,0.04408855648592255,0.029211717204563316,0.9266997263095141,0.0012615859938208034,0.002214212152420185,0.002085478887744593,0.003553038105046344,0.0048403707518022655,0.006385169927909372,0.007775489186405767,0.008985581874356333,0.01004119464469619,0.00723480947476828,0.004608650875386199,0.0028836251287332644,0.003553038105046344,0.003321318228630278,0.0025746652935118436,0.0024201853759011327,0.0024201853759011327,0.0023429454170957775,0.0018795056642636457,0.002445932028836251,0.001956745623069001,0.0016220391349124612,0.0019824922760041195,0.0015705458290422244,0.0018280123583934089,0.0021112255406797115,0.001364572605561277,0.0014418125643666322,0.0018795056642636457,0.0014160659114315138,0.12724191290251272,19.9632183908046,435
1082,3,418280,0.27589891938414457,0.18080308271664405,0.6656741253229408,0.13530673906379997,0.018216052896615143,0.27160899881594525,1.3362459546925567,4.919741100323624,9.92548076923077,0.035778965884769025,0.13172967773801375,0.02677573373309186,0.4644939906241605,0.0036047589750699723,0.21878980615755222,0.09409634064972315,0.015502196650000433,0.007564794676048283,0.0016637349115707564,0.10656333252603536,0.04262533301041414,0.8508113344635505,0.13333333333333333,0.07281553398058252,0.7938511326860841,0.05709775029601368,0.02894356005788712,0.9139586896460992,0.008096410715618237,0.007238265801059622,0.9846653234833221,0.00031914893617021275,0.0009574468085106384,0.0024468085106382977,0.00351063829787234,0.003297872340425532,0.004574468085106383,0.0054255319148936165,0.007978723404255319,0.010319148936170213,0.007872340425531916,0.004361702127659574,0.003085106382978723,0.004574468085106383,0.003617021276595745,0.003085106382978723,0.002553191489361702,0.0027659574468085106,0.002127659574468085,0.002021276595744681,0.0017021276595744683,0.0018085106382978724,0.0014893617021276594,0.0024468085106382977,0.002978723404255319,0.002872340425531915,0.002021276595744681,0.0026595744680851063,0.002872340425531915,0.002127659574468085,0.002127659574468085,0.05114107201578428,20.077319587628867,194
1083,3,507823,0.30860949582827085,0.21516146866564767,0.6096458421412079,0.13896386874369898,0.03622882044944551,0.35292862477328496,1.548326702550901,4.3870816756377256,5.938958707360862,0.042215685398707244,0.11961536252783644,0.02726536029453991,0.4152846815000096,0.007108263835272048,0.22239166916583183,0.09007842061268895,0.06354047690452339,0.009794600527057983,0.0027054792335326283,0.12182587666263603,0.05169286577992745,0.8264812575574365,0.25579218347765037,0.08073952726421718,0.6634682892581325,0.16915608663181478,0.054571641950282725,0.7762722714179024,0.061183411950893475,0.03163652566722493,0.9071800623818816,0.0006042296072507553,0.0012084592145015106,0.0018126888217522659,0.0027693856998992953,0.0030211480362537764,0.004833836858006042,0.003927492447129909,0.005438066465256798,0.00795568982880161,0.006797583081570997,0.003826787512588117,0.003826787512588117,0.0025176233635448137,0.003826787512588117,0.0032225579053373615,0.0024672708962739176,0.0030211480362537764,0.0033736153071500506,0.0026686807653575023,0.003977844914400805,0.0027693856998992953,0.002366565961732125,0.003323262839879154,0.0026183282980866062,0.0033736153071500506,0.0022658610271903325,0.003272910372608258,0.0024672708962739176,0.0036253776435045317,0.0028197381671701913,0.09717265989569036,19.896551724137932,464
1084,3,430941,0.2310339466423478,0.23921045366706542,0.5944602926290604,0.13080887089353088,0.03552038281034324,0.4023993808049536,1.8287020752725993,4.5444952514949,6.734455958549223,0.05221871798477331,0.12976838552861533,0.02855507121190816,0.3106908258170788,0.0077539623551154055,0.27223237781482895,0.12978847351399128,0.0509029549426488,0.013037102508989373,0.005052128322050582,0.16118484323908444,0.06135795345258704,0.7774572033083286,0.16074569117129792,0.11818501582835034,0.7210692930003517,0.08753869969040248,0.07321981424148606,0.8392414860681114,0.015517408592765009,0.01648724662981282,0.9679953447774222,0.0002920560747663551,0.0009345794392523365,0.0017523364485981308,0.0031542056074766356,0.0033878504672897195,0.006133177570093458,0.005957943925233644,0.010046728971962616,0.00911214953271028,0.0076518691588785045,0.004672897196261682,0.0035046728971962616,0.003621495327102804,0.0031542056074766356,0.0036799065420560747,0.0016939252336448597,0.0025700934579439253,0.0027453271028037383,0.002628504672897196,0.0027453271028037383,0.002336448598130841,0.002336448598130841,0.0019275700934579438,0.0017523364485981308,0.002394859813084112,0.0016939252336448597,0.002102803738317757,0.00227803738317757,0.0020443925233644858,0.0016939252336448597,0.09711918296560362,16.29903536977492,311
1085,4,499751,0.30416947639924685,0.21388748099341104,0.6378780199358,0.12897448893394153,0.01926001013684744,0.33531094395592753,1.6583704479958081,4.945768928477862,11.105263157894736,0.041642271181311634,0.12419001506489748,0.0251103553079094,0.40910077692768193,0.0037497779736726114,0.2796413370260971,0.10031642863251518,0.0070719496871895745,0.00814425461650297,0.0010328335822221053,0.21248025276461296,0.08783570300157978,0.6996840442338073,0.2517684045061567,0.18286612522923762,0.5653654702646057,0.10684394533319208,0.07908676766606632,0.8140692870007417,0.011561902005242253,0.022577065946258863,0.9658610320484989,0.0007399186089530152,0.001072881982981872,0.001997780244173141,0.002478727339992601,0.004106548279689234,0.005253422123566408,0.006400295967443581,0.008213096559378468,0.010839807621161672,0.0073621901590825,0.00436551979282279,0.004476507584165742,0.004180540140584536,0.004106548279689234,0.003440621531631521,0.0028856825749167593,0.0027376988531261563,0.0024047354790972995,0.0019237883832778394,0.0019237883832778394,0.0022197558268590455,0.001997780244173141,0.0024047354790972995,0.0018867924528301885,0.0019237883832778394,0.001997780244173141,0.001997780244173141,0.001220865704772475,0.001849796522382538,0.0015908250092489826,0.05813927991930886,19.865671641791046,268
1086,4,537415,0.24488895918424308,0.25316133720930234,0.6017441860465116,0.12227470930232558,0.022819767441860466,0.4207125603864734,2.070430906389302,4.921248142644874,11.093949044585987,0.052937913636812634,0.12582917322026943,0.025568548785398954,0.3928058537919715,0.004771782655937754,0.24264666773043986,0.08631759708830078,0.05126627003122934,0.015911007773142766,0.001945185286496919,0.1786995837519736,0.06301133917037462,0.7582890770776518,0.2986627043090639,0.08528974739970283,0.6160475482912333,0.1143719806763285,0.04849033816425121,0.8371376811594203,0.02543717115444135,0.02284509439801919,0.9517177344475395,0.0010085917071348525,0.0016809861785580874,0.002054538662682107,0.0029137093761673516,0.004183787822189017,0.005752708255509899,0.006948076204706762,0.007097497198356369,0.0075457601793051925,0.005229734777736272,0.004109077325364214,0.003474038102353381,0.0034366828539409786,0.0029137093761673516,0.002465446395218528,0.0028016436309301457,0.0028389988793425477,0.00250280164363093,0.0023160254015689207,0.002428091146806126,0.0028763541277549497,0.002652222637280538,0.0028016436309301457,0.0028016436309301457,0.002614867388868136,0.002540156892043332,0.0027642883825177438,0.0029137093761673516,0.002203959656331715,0.002129249159506911,0.04765358578917901,15.789915966386555,238
1087,4,369552,0.20356539810364982,0.23618593563766388,0.6924910607866508,0.05830750893921335,0.01301549463647199,0.3410671256454389,4.050695012264923,11.87653311529027,18.146520146520146,0.06585313978837667,0.19307970436539587,0.01625724464295209,0.3398335726059446,0.003628967937470091,0.2365475620779497,0.13272983463603977,0.010222257670016483,0.001581857818897219,0.00026585845695751583,0.06923698021800566,0.020185708518368994,0.9105773112636254,0.11774325429272281,0.06295993458708095,0.8192968111201963,0.05067125645438898,0.02740103270223752,0.9219277108433735,0.003442206141208684,0.006454136514766282,0.9901036573440251,0.0002911208151382824,0.001455604075691412,0.0011644832605531296,0.00363901018922853,0.004366812227074236,0.006259097525473071,0.0066957787481804944,0.008733624454148471,0.009461426491994178,0.007132459970887919,0.0033478893740902472,0.003930131004366812,0.0027656477438136825,0.0026200873362445414,0.0018922852983988356,0.0027656477438136825,0.002183406113537118,0.0016011644832605533,0.001455604075691412,0.0024745269286754004,0.0027656477438136825,0.002183406113537118,0.0026200873362445414,0.002183406113537118,0.0018922852983988356,0.00363901018922853,0.002911208151382824,0.0018922852983988356,0.0016011644832605533,0.0040756914119359534,0.06075604642617848,16.92814371257485,167
